mID,aID
95,8191
95,65827
95,11355
95,10017
95,62842
95,6465
95,58950
95,15253
95,1646
95,103833
95,9258
95,41517
95,2138
95,154883
95,93846
95,19208
95,865
608,2176
608,2888
608,9626
608,6684
608,9656
608,5916
608,4252
608,9657
608,1240
608,212
608,37008
608,17005
608,51300
608,37157
608,88950
2310,5538
2310,11701
2310,4173
2310,32
2310,6949
2310,2039
2310,1064
2310,8291
2310,4031
2310,42286
2310,39214
2310,36055
140300,70851
140300,17419
140300,4483
140300,11701
140300,18999
140300,18897
140300,19274
140300,140
140300,212
140300,11661
140300,20904
140300,9462
140300,4201
140300,111875
140300,60279
140300,1448984
140300,15111
56292,500
56292,17604
56292,11108
56292,52851
56292,10182
56292,121529
56292,11705
56292,207
56292,64674
81188,62064
81188,7447
81188,9642
81188,52848
81188,6968
7552,206
7552,4939
7552,7447
7552,28633
7552,8265
7552,25849
7552,31714
7552,52794
616,500
616,3899
616,7676
616,9186
616,9188
616,3417
616,9191
616,9192
616,6914
616,9195
147441,3894
147441,33192
147441,1241
147441,84497
147441,77335
147441,10205
147441,2282
147441,1125
147441,91662
147441,743
13475,62064
13475,17306
13475,1749
13475,8783
13475,21089
13475,1372
13475,8691
13475,11108
13475,68842
13475,21028
13475,29068
13475,1920
13475,74568
13475,41421
13475,50347
13475,57452
13475,5365
13475,4031
13475,6860
13475,17305
13475,80602
13475,27031
13475,27570
13475,129661
13475,22075
13475,56448
13475,146004
13475,1295
13475,1366
13475,8536
13475,15376
13475,150194
13475,938390
13475,3033
13475,52762
557,2219
557,5293
557,205
557,17051
557,19153
557,18998
557,18999
557,20580
557,5502
557,20582
557,9281
557,6944
557,11357
557,11769
557,7624
557,19468
557,15253
557,154644
557,21380
557,11766
557,956719
557,168872
557,86007
82702,449
82702,17276
82702,41091
82702,21007
82702,112
82702,938
82702,54691
82702,51990
82702,59174
82702,24264
205584,1017347
205584,12795
205584,17276
205584,172069
205584,118
205584,17328
205584,27752
10048,6164
10048,10860
10048,134
10048,9880
10048,12206
10048,3977
10048,21042
13183,50463
13183,8289
13183,17832
13183,47296
13183,17178
13183,17183
13183,1247
13183,40009
13183,230
13183,42708
13183,3909
13183,26089
13183,583061
13183,80353
13183,13645
944,2461
944,2047
944,4517
944,14343
944,1336
944,8400
944,14328
944,2632
944,113506
944,23967
1927,8783
1927,6161
1927,16431
1927,6164
1927,1733
1927,7624
1927,1989
1927,18307
72559,18918
72559,62
72559,11007
72559,38673
72559,25002
72559,56614
72559,972356
72559,378
72559,150
72559,16743
72559,141762
72559,11827
72559,1576251
72559,4787
7364,10297
7364,955
7364,18324
7364,3905
7364,1120
7364,2192
7364,11678
7364,114674
7364,109383
7364,18792
7364,8979
2114,55636
2114,7447
2114,10182
2114,884
2114,4512
2114,65827
1771,16828
1771,1331
1771,2176
1771,39459
1771,60898
1771,55470
1771,2231
1771,2283
1771,13014
1771,58502
1771,30315
1771,2203
1771,15543
1771,41561
1771,7624
1771,10207
1771,11180
1771,10701
1771,108620
1771,62892
36643,517
36643,18023
36643,9205
36643,1923
36643,9906
36643,8930
36643,5414
36643,10779
36643,5309
36643,4455
36643,8979
36643,41379
8619,934
8619,6162
8619,19655
8619,1329
8619,7025
8619,59081
8619,17837
8619,43299
50620,37917
50620,11288
50620,84214
50620,56857
50620,53755
50620,45827
50620,84215
50620,34502
50620,59252
50620,21029
50620,501
50620,83356
50620,11825
50620,851784
50620,3968
50620,52414
50620,57578
50620,32887
50620,84222
50620,72095
50620,17838
50620,29234
50620,80352
50620,6859
50620,17859
65759,109
65759,2157
65759,15274
65759,63522
65759,4238
65759,1331
65759,287
65759,1892
65759,59784
65759,1340664
65759,45586
65759,5587
65759,57829
65759,52699
1724,819
1724,882
1724,3129
1724,227
1724,1462
1724,15232
1724,68278
1724,87575
1724,41089
1724,39390
1724,76528
1724,3223
1724,7624
267935,40900
267935,15556
267935,55936
267935,19278
267935,1249
267935,40009
267935,28847
267935,23429
267935,61187
267935,110902
267935,63566
267935,58804
267935,1359461
281957,6193
281957,2524
281957,93491
281957,93210
281957,220448
281957,526
281957,32205
77950,10859
77950,13242
77950,454
77950,2231
77950,40481
77950,19278
77950,19767
77950,52792
77950,222121
77950,28633
77950,83586
77950,17647
44896,85
44896,52848
44896,13726
44896,2440
44896,658
44896,17140
44896,18082
44896,5538
44896,17401
44896,5048
44896,11764
44896,84225
44896,21485
44896,15318
44896,5151
270946,18864
270946,12098
270946,12097
270946,12080
270946,6949
270946,71580
270946,83586
270946,53
270946,28637
270946,1448984
270946,1340664
2503,1892
2503,12041
2503,11064
2503,349
2503,14887
2503,25616
2503,3926
2503,11148
2503,17199
2503,3872
2503,29406
2503,23608
2503,78110
2503,1500999
2503,1209055
2503,127005
9502,70851
9502,4483
9502,11701
9502,18897
9502,140
9502,212
9502,9462
9502,20904
9502,58873
9502,6972
9502,19274
9502,61981
9502,4201
9502,22297
9502,61409
9502,1448984
102899,22226
102899,3392
102899,19034
102899,74541
102899,21127
102899,454
102899,76126
102899,53650
102899,65829
102899,20750
102899,42993
102899,39459
102899,21134
102899,141762
102899,78885
102899,52483
102899,7624
102899,78798
101299,72129
101299,27972
101299,96066
101299,57755
101299,9281
101299,77069
101299,1233
101299,2954
101299,2283
101299,55636
101299,13014
101299,237455
101299,8792
101299,20089
101299,99
101299,427
101299,47533
101299,37825
101299,41019
101299,117437
101299,41020
101299,990136
228161,5374
228161,67773
228161,16866
228161,146391
228161,1448984
74,500
74,501
74,502
74,503
74,504
74,192
74,33500
74,75604
74,38673
74,4494
74,37157
74,53184
74,39388
74,97446
74,31132
74,78798
74,17181
8961,78029
8961,2888
8961,31384
8961,17773
8961,53
8961,4604
8961,532
8961,335
8961,75604
8961,9290
8961,20562
8961,77351
8961,865
8961,1286269
8961,1056117
417859,3131
417859,3136
417859,58225
417859,879
417859,12110
417859,64151
417859,12080
417859,18864
417859,12098
27576,11701
27576,23626
27576,5294
27576,6861
27576,53573
27576,74541
27576,10379
27576,110742
86834,934
86834,6161
86834,10990
86834,33235
86834,4173
86834,5538
86834,79072
86834,20982
86834,1173
86834,1733
86834,168877
17578,478
17578,1333
17578,8784
17578,11109
17578,11108
17578,2130
17578,1711
17578,2220
17578,13014
17578,1670
17578,6696
673,10980
673,10989
673,10990
673,64
673,11207
673,4566
673,5658
673,1923
673,10993
673,7056
673,10978
673,10991
673,96851
673,140368
673,9191
673,96841
673,11180
673,477
673,20999
673,10983
673,10981
673,234923
673,234922
673,956224
673,11212
673,23076
673,11184
673,75076
673,1666
673,10988
673,1643
6972,2227
6972,6968
6972,33449
6972,1371
6972,53023
6972,77335
6972,27752
6972,12536
82700,2888
82700,2598
82700,37153
82700,12797
82700,62562
82700,77517
82700,49921
10567,61962
10567,1981
10567,15531
10567,7133
10567,17265
10567,25654
10567,23709
181533,7399
181533,17838
181533,221581
181533,2157
181533,887
181533,61303
181533,46074
181533,2282
181533,17835
181533,1937
181533,221018
181533,61263
181533,8854
181533,4581
181533,17837
181533,8263
181533,59860
181533,6968
181533,1428580
181533,18
181533,40009
38055,23659
38055,287
38055,56323
38055,21007
38055,212
38055,7399
38055,15009
38055,18864
38055,18999
38055,12097
38055,64151
38055,15033
38055,19278
38055,56322
38055,52997
38055,1448984
671,10980
671,10989
671,10990
671,194
671,10993
671,1923
671,4566
671,10978
671,10983
671,10985
671,10981
671,5049
671,11180
671,96841
671,11184
671,96851
671,140368
671,8930
671,234923
671,234922
671,956224
671,11212
671,477
671,10991
671,10987
671,1643
671,10988
671,58778
671,10655
671,143240
49524,1229
49524,10859
49524,4724
49524,121953
49524,18248
49524,17343
49524,20904
49524,87192
49524,11516
49524,188049
49524,9466
49524,58510
22,85
22,118
22,114
22,116
22,1709
22,378
22,2449
22,8691
22,1711
22,1715
22,4030
22,1714
22,4031
22,2452
131631,72129
131631,27972
131631,96066
131631,57755
131631,55636
131631,1233
131631,1231
131631,237455
131631,9281
131631,932967
131631,20089
131631,2954
131631,47533
131631,2283
131631,58502
131631,94103
131631,20220
131631,51682
131631,20275
131631,17343
131631,13028
131631,52483
131631,155077
591,31
591,2405
591,1327
591,6162
591,1003
591,658
591,920
172385,44735
172385,1813
172385,41087
172385,134
172385,1271
172385,55936
172385,17289
172385,60255
172385,992427
172385,13299
172385,52775
172385,56903
172385,82092
172385,41798
172385,1178792
172385,118752
36658,2387
36658,6968
36658,1327
36658,4587
36658,10696
36658,11006
36658,11008
36658,1248
36658,10697
36658,52374
36658,11024
36658,10690
36658,11023
36658,11022
36658,84222
36658,80353
36658,77222
51497,12835
51497,8167
51497,22123
51497,8169
51497,8171
51497,31841
51497,61697
51497,90633
51497,22462
51497,18918
51497,37149
51497,79086
51497,8170
51497,17647
58574,3223
58574,9642
58574,15440
58574,17521
58574,11855
58574,1665
58574,11275
58574,84865
58574,220448
58574,659
58574,53714
18823,65731
18823,3896
18823,5469
18823,59620
18823,973
18823,1019
18823,114019
18823,15498
18823,37168
18823,766
18823,946696
18823,9831
18823,4935
18823,4513
18823,115150
18823,2957
18823,6413
18823,58778
18823,3292
861,1100
861,4430
861,10768
861,780
861,11086
861,3041
861,12888
861,12889
861,14329
861,16180
1911,3131
1911,19903
1911,6200
1911,43299
1911,2220
1911,5004
1911,18917
49040,17604
49040,3293
49040,819
49040,349
49040,825
49040,11148
49040,2517
49040,3926
49040,87070
49040,25072
49040,74541
49040,11064
49040,20582
49040,118937
49040,17199
49040,126713
49040,6752
415,1461
415,5577
415,1100
415,139
415,5588
415,3796
415,3798
415,5589
415,2535
8871,206
8871,4175
8871,11870
8871,58549
8871,28640
8871,15661
8871,13924
8871,22250
8871,15034
8871,4173
435,6065
435,131
435,4730
435,6066
435,6067
435,6068
435,6069
435,6071
435,65
435,6074
435,2683
435,14331
435,129419
435,43612
955,500
955,15336
955,9030
955,10182
955,12206
955,2039
955,1118
955,15338
955,10862
955,15340
955,4173
2133,1461
2133,13240
2133,2882
2133,4764
2133,886
2133,4029
2133,650
2133,1161
2133,16861
2133,1956
2133,4443
2133,11086
2133,34407
2133,6066
2133,58620
1979,65524
1979,56731
1979,16828
1979,19654
1979,11703
1979,6861
1979,2975
1979,17005
1979,20405
1979,7471
1979,6074
1979,58393
1979,7624
87827,76793
87827,28847
87827,16927
87827,77155
1250,2963
1250,8170
1250,8210
1250,10825
1250,16431
1250,8949
1250,16841
1250,221581
324668,1892
324668,227454
324668,2176
324668,1925
324668,12041
324668,5377
324668,121718
324668,2518
324668,53963
324668,1388891
324668,1363049
324668,1359461
324668,202930
324668,147642
9471,6941
9471,69597
9471,140
9471,1897
9471,418
9471,3416
9471,8930
9471,14407
9471,36422
9471,10959
9471,1064
9471,15009
9471,55536
9471,17289
9471,10866
9471,5694
9471,62
70981,17288
70981,529
70981,17605
70981,130253
70981,6885
70981,16702
70981,28847
70981,30082
70981,17178
70981,946696
70981,58787
70981,130081
10996,521
10996,16935
10996,41419
10996,67778
10996,78729
10996,29369
10996,4512
10996,18324
10996,46074
10996,62646
68724,1892
68724,1038
68724,8602
68724,8688
68724,886
68724,57452
68724,20191
68724,33348
68724,67978
68724,11677
68724,10680
2789,12835
2789,9030
2789,1372
2789,10132
2789,3900
2789,65827
2789,31387
2789,18461
2789,5309
2789,11677
97020,92404
97020,64
97020,2232
97020,37260
97020,17183
97020,39390
97020,49971
97020,449
97020,17352
97020,2231
97020,56457
7459,46593
7459,6886
7459,28657
7459,4038
7459,53368
7459,1230
7459,42160
7459,9195
7459,6487
7459,9192
7459,11279
7459,677
7459,11953
42888,368
42888,22226
42888,887
42888,514
42888,17696
42888,4252
42888,37157
42888,17941
42888,14329
42888,61111
37834,500
37834,6941
37834,133
37834,19492
37834,31384
37834,17142
37834,11825
37834,46772
37834,1989
37834,3211
37834,42200
37834,90633
75612,500
75612,192
75612,18182
75612,127558
75612,12795
75612,6832
75612,20494
75612,1158069
1895,3061
1895,524
1895,17244
1895,27762
1895,2231
1895,113
1895,6
1895,130
1895,7908
1895,24343
1895,33197
1895,20806
1895,33192
1895,7242
1895,27752
1895,33185
1895,15152
1895,139654
1894,3061
1894,524
1894,17244
1894,27762
1894,2231
1894,113
1894,6
1894,130
1894,7908
1894,33197
1894,20806
1894,7242
1894,12536
1894,33192
1894,9827
1894,20982
585,1230
585,7904
585,884
585,5563
585,7906
585,10
585,7907
585,7908
585,5149
585,7882
585,19545
585,78317
585,70615
585,12890
585,86006
585,62646
585,214701
585,52699
585,111466
585,84493
585,35159
585,61969
585,157626
585,7911
585,12900
76170,6968
76170,9195
76170,10696
76170,10884
76170,116278
76170,2387
76170,1327
1893,3896
1893,3061
1893,524
1893,27762
1893,6
1893,130
1893,7908
1893,33197
1893,28641
1893,2231
1893,11007
1893,11115
1893,116
1893,20806
1893,8318
1893,17287
1893,1769
1893,53916
1893,25441
1893,11184
1893,9139
1893,33399
1893,30083
49519,2963
49519,54693
49519,10859
49519,2229
49519,9599
49519,54729
2395,16927
2395,10847
12100,2963
12100,33527
12100,53
12100,11315
12100,103
12100,11355
12100,2224
12100,1518
12100,15318
12100,26291
290595,74568
290595,6885
290595,5081
290595,83002
290595,11109
290595,47632
290595,237455
290595,3896
290595,60279
290595,202032
290595,121606
98566,19537
98566,21200
98566,886
98566,80352
98566,9656
98566,15034
98566,13645
98566,4252
98566,2395
98566,51300
98566,1213573
98566,17194
49047,18277
49047,1461
49047,228
9619,517
9619,31511
9619,21629
9619,23975
9619,6916
308531,19537
308531,21200
308531,350
308531,80352
308531,15034
308531,80602
308531,116278
308531,54043
308531,4252
308531,18
308531,1056117
308531,2256
166424,996701
166424,51072
166424,135651
166424,478
166424,20286
166424,38951
166424,1462
166424,198
166424,31528
166424,172734
166424,101847
1593,7399
1593,17834
1593,17832
1593,2157
1593,61303
1593,1937
1593,8854
1593,17835
1593,17837
1593,17838
1593,17839
1593,17840
1593,4581
1593,887
1593,1428580
1593,22226
1593,18
1593,1480047
254128,18918
254128,109513
254128,17832
254128,65524
254128,128645
254128,13242
254128,12207
254128,10884
254128,98215
254128,1196960
714,517
714,378
714,1620
714,10742
714,10743
714,10671
714,3418
714,5309
714,9906
714,5414
714,58778
714,23608
714,7031
714,17276
714,742
714,36666
714,19923
714,63608
714,74056
2024,2461
2024,1810
2024,20810
2024,11355
2024,10698
2024,2955
2024,207
2024,15374
2024,10825
2024,2059
2024,20814
2024,4940
2024,33235
163,1461
163,287
163,1922
163,1204
163,1271
163,1893
163,1894
163,1897
163,1896
163,1892
163,1895
163,1898
163,827
163,1923
163,1924
163,1925
163,1926
163,62
163,1956
163,3926
787,11701
787,287
787,4937
787,11702
787,11703
787,65827
787,11705
787,41421
262500,94185
262500,587020
262500,204
262500,1159982
262500,996701
262500,3489
262500,21045
262500,224181
262500,37153
262500,56614
262500,6944
262500,18307
262500,327
262500,3417
262500,15852
262500,1259762
262500,928575
2567,6193
2567,112
2567,3967
2567,4764
2567,7447
2567,21278
2567,65
2567,9642
2567,17442
2567,6413
2567,1213786
2567,5293
2567,36801
2567,11154
2567,4432
2567,4171
2567,15318
2567,52995
2567,6074
2567,84848
2567,141762
2567,115596
2567,38529
2567,51389
2567,1983
38745,70851
38745,2956
38745,5081
38745,41088
38745,40477
38745,9188
38745,55466
38745,117654
38745,25095
38745,28477
38745,21131
40805,19274
40805,27319
40805,6941
40805,820
40805,207
40805,587
40805,124644
40805,35172
40805,17051
53182,10912
53182,17286
53182,208296
53182,1371
53182,17289
53182,85065
53182,17290
53182,766
53182,37168
53182,68278
53182,117654
41513,5587
41513,41686
41513,34195
41513,63522
41513,13593
41513,111455
41513,61110
41513,10697
41513,21028
41513,41798
41513,14670
41513,5129
41513,96228
41513,77330
41513,107770
41513,12223
41513,31365
41513,71535
41513,15831
13700,5309
13700,7906
13700,884
13700,9777
13700,1811
13700,59196
13700,18262
13700,62846
262504,94185
262504,587020
262504,37153
262504,996701
262504,3489
262504,1159982
262504,8447
262504,6944
262504,18307
262504,21045
262504,928575
262504,56614
262504,327
262504,15852
262504,3982
262504,27267
262504,47627
262504,84756
39254,6968
39254,19034
39254,53650
39254,79072
39254,15250
39254,8986
39254,31549
39254,30488
77931,5587
77931,41686
77931,2039
77931,34195
77931,13593
77931,111455
77931,6886
77931,65920
77931,21028
77931,41798
77931,61110
77931,10697
77931,78303
77931,15831
77931,71535
77931,5129
77931,107770
77931,35806
77931,96228
77931,12223
77931,77330
77931,31365
1639,18277
1639,12261
1639,5293
1639,7242
1639,13023
1639,3977
1639,2683
80274,77996
80274,3
80274,130640
80274,17140
80274,2282
80274,19492
80274,57412
80274,43547
80274,155077
80274,1116011
80274,84756
1571,62
1571,15033
1571,18082
1571,7248
1571,21045
1571,17628
1571,19303
1571,61697
1571,71467
1571,6752
1571,8191
1571,168925
120,109
120,1327
120,112
120,114
120,48
120,110
120,1331
120,882
120,655
120,113
120,1329
120,1328
120,1333
120,65
120,1366
120,20982
10204,18897
10204,4581
10204,388
10204,3547
10204,27822
10204,23429
10204,62831
10204,13633
10204,8534
10204,1100
10204,21045
10204,8930
10204,1125
10204,60949
10204,887
10204,36422
8489,2888
8489,134
8489,10127
8489,16214
8489,2954
8489,34
8489,9575
8489,18286
8489,3977
8489,55259
8489,14888
8489,8689
8489,4808
8489,65141
8489,2390
8489,8354
8489,15854
8489,56267
8489,5150
8489,86573
8489,36091
8489,1286269
10588,12073
10588,501
10588,35654
10588,11164
10588,7447
10588,59401
10588,52601
2048,2888
2048,18354
2048,21088
2048,2505
2048,21089
2048,10959
2048,8687
2048,11677
2048,176695
2048,77222
1495,114
1495,10912
1495,16940
1495,20982
1495,2039
1495,3896
1495,819
1495,3968
1495,34515
1495,2957
1495,9013
1495,11207
1495,58787
1495,4455
1495,1252814
10137,521
10137,16935
10137,41419
10137,67778
10137,78729
10137,4004
10137,35517
10137,1535
10137,14833
10137,9046
10137,18324
10137,9257
10137,7906
10137,58563
10137,11806
10198,15563
10198,65827
10198,12077
10198,15899
10198,13309
10198,18288
10198,1230
10198,52885
10198,35219
